SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,SG_PAST_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,NM_CANDIDATO
150000865837,2020,PB,19348,ZABELÊ,PREFEITO,45,DALYSON NEVES,PSDB,PSDB,04/07/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,PREFEITO,ELEITO,SEBASTIÃO DALYSON DE LIMA NEVES
150000634203,2020,PB,22250,SOUSA,PREFEITO,17,PEPEU,PSL,PSB,14/04/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",NÃO ELEITO,ESDRAS DO NASCIMENTO
150000654766,2020,PB,19682,TENÓRIO,PREFEITO,10,MANOEL VASCONCELOS,REPUBLICANOS,PSB,08/07/1989,31,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,EMPRESÁRIO,ELEITO,MANOEL VASCONCELOS
150000872822,2020,PB,20370,INGÁ,PREFEITO,12,ROBÉRIO BURITY,PDT,PSD,20/10/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,ROBERIO LOPES BURITY
150000760273,2020,PB,21695,SANTA LUZIA,PREFEITO,15,ZEZÉ,MDB,PMDB,01/03/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,JOSÉ ALEXANDRE DE ARAÚJO
150000635482,2020,PB,21075,NOVA PALMEIRA,PREFEITO,22,PIERRY,PL,PTB,18/10/1999,21,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",NÃO ELEITO,PIERRY ÂNGELO DA SILVA ARAÚJO
150001267393,2020,PB,20630,LAGOA,PREFEITO,10,SOCORRO DE BIRO,REPUBLICANOS,PSB,21/09/1952,68,FEMININO,SUPERIOR COMPLETO,CASADO(A),AMARELA,PROFESSOR DE ENSINO MÉDIO,ELEITO,MARIA RODRIGUES LINHARES DE LIMA
150001187669,2020,PB,19070,ALAGOA NOVA,PREFEITO,90,AILTON DE JOÃOZINHO,PROS,PSDB,17/12/1969,51,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,GEÓGRAFO,NÃO ELEITO,AILTON COSTA DA SILVA
150001084963,2020,PB,20737,LUCENA,PREFEITO,13,CARLOS DO PT,PT,PSB,23/02/1953,67,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,CARLOS ESTÊVÃO FERREIRA GOMES
150000817654,2020,PB,22136,SERRA DA RAIZ,PREFEITO,70,NORONHA MONTEIRO,AVANTE,PTB,17/12/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,PETRÓNIO NORONHA MONTEIRO
150000935344,2020,PB,21733,SANTANA DOS GARROTES,PREFEITO,25,DR WILLAME,DEM,PSB,21/06/1948,72,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,WILLAME TEOTÔNIO DOS SANTOS
150000675777,2020,PB,19798,CAMALAÚ,PREFEITO,23,ARISTEU,CIDADANIA,PSDB,02/09/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO CIVIL APOSENTADO,NÃO ELEITO,ARISTEU CHAVES SOUSA
150000732783,2020,PB,21555,REMÍGIO,PREFEITO,14,JANDUY,PTB,PSB,10/05/1967,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,JANDUY SERAFIM PEREIRA
150000941706,2020,PB,20214,ESPERANÇA,PREFEITO,19,ONIO LIRA,PODE,PSB,16/12/1967,53,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,TABELIÃO,NÃO ELEITO,ÔNIO EMMANUEL LYRA
150001064138,2020,PB,19798,CAMALAÚ,PREFEITO,45,SANDRO MÔCO,PSDB,PSDB,28/11/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,ALECSANDRO BEZERRA DOS SANTOS
150000858982,2020,PB,21156,PASSAGEM,PREFEITO,70,NEGÃO,AVANTE,PMDB,27/08/1977,43,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,ELEITO,JOSIVALDO ALEXANDRE DA SILVA
150000719450,2020,PB,20516,JOÃO PESSOA,PREFEITO,25,RAONI,DEM,PSD,08/03/1979,41,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,REPRESENTANTE COMERCIAL,NÃO ELEITO,RAONI BARRETO MENDES
150000776266,2020,PB,19755,CAJAZEIRAS,PREFEITO,40,MARQUINHOS CAMPOS,PSB,PP,29/10/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,#NULO#,ANTONIO MARCOS VIEIRA CAMPOS
150001208897,2020,PB,20613,JURU,PREFEITO,55,MILTON MIGUEL,PSD,PSB,27/05/1974,46,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,MILTON MIGUEL DE SOUSA
150001061047,2020,PB,19615,CAAPORÃ,PREFEITO,25,KIKO MONTEIRO,DEM,PDT,21/11/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,CRISTIANO FERREIRA MONTEIRO
150001248476,2020,PB,19003,RIACHÃO DO POÇO,PREFEITO,45,RONALDO,PSDB,DEM,05/05/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,RONALDO DA SILVA FERREIRA
150000638640,2020,PB,21571,RIACHO DOS CAVALOS,PREFEITO,51,ROBERTO DE AVANY,PATRIOTA,PP,12/04/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),AMARELA,EMPRESÁRIO,NÃO ELEITO,ROBERTO MARTINS DE OLIVEIRA SOBRINHO
150000932187,2020,PB,19984,MATURÉIA,PREFEITO,40,HOMINHO DE LIO,PSB,PDT,22/05/1989,31,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PRETA,AGRICULTOR,NÃO ELEITO,GILVANCI CAVALCANTE DOS SANTOS
150000763680,2020,PB,19208,RIACHÃO,PREFEITO,45,DA LUZ,PSDB,PTB,01/02/1980,40,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PREFEITO,ELEITO,MARIA DA LUZ DOS SANTOS LIMA
150000910309,2020,PB,22217,SOLÂNEA,PREFEITO,55,GISELIANE,PSD,DEM,30/04/1973,47,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,OUTROS,NÃO ELEITO,GISELIANE AZEVEDO FERNANDES GOMES
150000777097,2020,PB,20915,MONTADAS,PREFEITO,23,LULU PROFESSOR,CIDADANIA,PSD,09/02/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,LUIZ CARLOS CARNEIRO GENUINO
150001005350,2020,PB,19275,DAMIÃO,PREFEITO,12,REGINALDO DA FARMACIA,PDT,PSB,07/11/1965,55,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,COMERCIANTE,NÃO ELEITO,REGINALDO BARBOSA DE MELO
150000662989,2020,PB,20850,MASSARANDUBA,PREFEITO,45,PAULO OLIVEIRA,PSDB,PSDB,02/03/1967,53,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,PAULO FRACINETTE DE OLIVEIRA
150001031362,2020,PB,19984,MATURÉIA,PREFEITO,10,ZÉ PEREIRA,REPUBLICANOS,PDT,15/11/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,ELEITO,JOSÉ PEREIRA FREITAS DA SILVA
150000976695,2020,PB,20516,JOÃO PESSOA,PREFEITO,11,CICERO LUCENA,PP,PSD,05/08/1957,63,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,2º TURNO,CICERO DE LUCENA FILHO
150001195662,2020,PB,20095,DESTERRO,PREFEITO,23,ROSÂNGELA LEITE,CIDADANIA,PR,18/11/1961,59,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,ROSÂNGELA DE FÁTIMA LEITE
150000816532,2020,PB,21199,PAULISTA,PREFEITO,22,VALMAR,PL,PR,09/02/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,VALMAR ARRUDA DE OLIVEIRA
150000827230,2020,PB,20915,MONTADAS,PREFEITO,55,JONAS DE SOUZA,PSD,PSD,04/10/1973,47,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,JONAS DE SOUZA
150000727037,2020,PB,19151,ARAÇAGI,PREFEITO,45,JOSILDA MACENA,PSDB,PSB,15/04/1973,47,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,ELEITO,JOSILDA MACENA BENICIO LEITE
150001216696,2020,PB,21512,QUEIMADAS,PREFEITO,13,TERESINHA DANTAS,PT,PSB,21/06/1977,43,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PSICÓLOGO,NÃO ELEITO,TERESINHA DE JESUS DE SOUZA DANTAS
150000858727,2020,PB,20710,LIVRAMENTO,PREFEITO,22,NANANDA,PL,PR,15/10/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,ERNANDES BARBOZA NÓBREGA
150001024509,2020,PB,22098,SÃO VICENTE DO SERIDÓ,PREFEITO,13,EDIGLEI CORDEIRO,PT,PSB,09/08/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,AGENTE ADMINISTRATIVO,NÃO ELEITO,EDIGLEI CORDEIRO GONÇALVES
150001023318,2020,PB,21415,POCINHOS,PREFEITO,19,ERIBERTO GONDIM,PODE,PTB,15/01/1956,64,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ENGENHEIRO,NÃO ELEITO,ERIBERTO LIMA GONDIM
150001031171,2020,PB,19143,MATINHAS,PREFEITO,45,FELIPE MOURA,PSDB,PSD,30/03/1984,36,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,ADVOGADO,NÃO ELEITO,JOÃO FELIPE MOURA MONTENEGRO
150000646932,2020,PB,21750,SANTA RITA,PREFEITO,65,CIDADÃO,PC do B,PSDB,06/03/1975,45,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,TAXISTA,NÃO ELEITO,ERIVAM PEREIRA DA SILVA
150000910064,2020,PB,22217,SOLÂNEA,PREFEITO,23,BETO DO BRASIL,CIDADANIA,DEM,20/01/1971,49,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,BANCÁRIO E ECONOMIÁRIO,NÃO ELEITO,SEBASTIAO ALBERTO CANDIDO DA CRUZ
150000761859,2020,PB,19739,CAIÇARA,PREFEITO,40,HUGO ALVES,PSB,PSB,26/08/1962,58,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PECUARISTA,NÃO ELEITO,HUGO ANTÔNIO LISBOA ALVES
150001071156,2020,PB,19399,BELÉM,PREFEITO,28,PROFESSOR HIDALBERTO,PRTB,PMDB,04/08/1961,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,HIDALBERTO ARAÚJO DE OLIVEIRA
150000748783,2020,PB,19429,SÃO DOMINGOS DE POMBAL,PREFEITO,22,ADEILZA,PL,PR,26/01/1977,43,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,DONA DE CASA,ELEITO,ADEILZA SOARES FREIRES
150001144356,2020,PB,20176,DUAS ESTRADAS,PREFEITO,23,EDINHO,CIDADANIA,PR,06/03/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,EDSON GOMES DE LUNA
150000975433,2020,PB,20214,ESPERANÇA,PREFEITO,77,ARNALDO,SOLIDARIEDADE,PSB,13/05/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,ARNALDO MONTEIRO COSTA
150000960639,2020,PB,19879,CATOLÉ DO ROCHA,PREFEITO,25,LAURINHO MAIA,DEM,PTB,15/11/1969,51,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,AGRÔNOMO,ELEITO,LAURO ADOLFO MAIA SERAFIM
150001206971,2020,PB,19011,ÁGUA BRANCA,PREFEITO,25,JULIO,DEM,PMDB,31/03/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,NÃO ELEITO,JULIO CESAR FIRMINO ALVES
150000888998,2020,PB,21717,SANTANA DE MANGUEIRA,PREFEITO,77,ADENILDA MANGUEIRA,SOLIDARIEDADE,PSDB,15/08/1975,45,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,ADMINISTRADOR,NÃO ELEITO,ADENILDA MANGUEIRA DOS SANTOS
150000904054,2020,PB,20893,MOGEIRO,PREFEITO,22,ANTONIO FERREIRA,PL,PR,18/07/1972,48,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,EMPRESÁRIO,ELEITO,ANTONIO JOSE FERREIRA
150000946152,2020,PB,19208,RIACHÃO,PREFEITO,12,DONATO,PDT,PTB,18/05/1973,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,DONATO APARECIDO DE AQUINO
150000797673,2020,PB,22276,SUMÉ,PREFEITO,22,EDEN DUARTE,PL,PSB,06/07/1976,44,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,EDEN DUARTE PINTO DE SOUSA
150000647594,2020,PB,19690,CACIMBA DE AREIA,PREFEITO,22,LELO MÃEZONA,PL,PMDB,24/10/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,AURELIANO MONTENEGRO DA SILVA
150000727937,2020,PB,21210,PEDRA BRANCA,PREFEITO,22,MARIO BASTOS,PL,PR,30/01/1969,51,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,OUTROS,ELEITO,JOSEMARIO BASTOS DE SOUZA
150000924487,2020,PB,20311,GURJÃO,PREFEITO,10,ZÉ ELIAS,REPUBLICANOS,PSC,24/10/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,ELEITO,JOSÉ ELIAS BORGES BATISTA
150001074484,2020,PB,22233,SOLEDADE,PREFEITO,10,IVANILSON GOUVEIA,REPUBLICANOS,PP,10/11/1972,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,BIÓLOGO,NÃO ELEITO,JOSÉ IVANILSON BARROS GOUVEIA
150000803142,2020,PB,19844,APARECIDA,PREFEITO,22,JOÃO NETO,PL,PSD,09/04/1978,42,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,ELEITO,JOÃO RABELO DE SÁ NETO
150001073290,2020,PB,21776,SANTA TERESINHA,PREFEITO,10,ARIMATÉIA,REPUBLICANOS,PSDB,16/05/1954,66,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,JOSÉ DE ARIMATÉIA NUNES CAMBOIM
150000654187,2020,PB,19658,CABEDELO,PREFEITO,12,DR ANDRÉ,PDT,PRP,28/02/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,ANDRÉ LUIZ BARBOSA BEZERRA DE LIMA
150000654187,2020,PB,19658,CABEDELO,PREFEITO,12,DR ANDRÉ,PDT,PRB,28/02/1973,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,ANDRÉ LUIZ BARBOSA BEZERRA DE LIMA
150000833577,2020,PB,21091,OLHO D'ÁGUA,PREFEITO,23,DR CHICO,CIDADANIA,PMDB,06/09/1946,74,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,#NULO#,FRANCISCO DE ASSIS CARVALHO
150001024947,2020,PB,21172,PATOS,PREFEITO,13,LENILDO MORAIS,PT,PSDB,13/11/1963,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,TÉCNICO EM AGRONOMIA E AGRIMENSURA,NÃO ELEITO,LENILDO DIAS DE MORAIS
150000649052,2020,PB,19461,MARIZÓPOLIS,PREFEITO,45,LUQUINHA DO BRASIL,PSDB,PSDB,12/12/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ARQUITETO,ELEITO,LUCAS GONÇALVES BRAGA
150001122194,2020,PB,19810,CAMPINA GRANDE,PREFEITO,51,EDMAR OLIVEIRA,PATRIOTA,PSDB,26/09/1978,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,EDMAR DO NASCIMENTO OLIVEIRA
150000718831,2020,PB,22195,SERRARIA,PREFEITO,55,PETRÔNIO,PSD,PSD,24/02/1980,40,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,PETRÔNIO DE FREITAS SILVA
150000727711,2020,PB,20133,DIAMANTE,PREFEITO,19,HERMES MANGUEIRA,PODE,PSDB,10/09/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO SUPERIOR,ELEITO,HERMES MANGUEIRA DINIZ FILHO
150000730425,2020,PB,21750,SANTA RITA,PREFEITO,20,QUINTO FILHO DE MARCUS ODILON,PSC,PSDB,25/07/1967,53,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,FLAVIANO QUINTO RIBEIRO COUTINHO
150001066475,2020,PB,20672,LAGOA SECA,PREFEITO,23,DIEGO DO VELEIRO,CIDADANIA,PSDB,22/01/1989,31,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),NÃO INFORMADO,COMERCIANTE,NÃO ELEITO,MAYKON DIEGO RIBEIRO DE MELO
150001028454,2020,PB,19097,ALAGOINHA,PREFEITO,45,MARIA DE ZE ROBERTO,PSDB,PMDB,07/02/1968,52,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,MARIA RODRIGUES DE ALMEIDA FARIAS
150000656987,2020,PB,20613,JURU,PREFEITO,23,SOLANGE,CIDADANIA,PSB,15/09/1969,51,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,VEREADOR,ELEITO,SOLANGE MARIA FÉLIX BARBOSA
150001085457,2020,PB,19119,ALHANDRA,PREFEITO,15,MARCELO RODRIGUES,MDB,DEM,12/07/1970,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,MARCELO RODRIGUES DA COSTA
150000667754,2020,PB,20230,FAGUNDES,PREFEITO,23,ZÉ PEDRO,CIDADANIA,PMDB,18/08/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,NÃO ELEITO,JOSÉ PEDRO DA SILVA
150001064141,2020,PB,22217,SOLÂNEA,PREFEITO,77,JUNIOR VIANA,SOLIDARIEDADE,DEM,05/11/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,JOSE ARLINDO ALVES JUNIOR
150001247502,2020,PB,19496,BONITO DE SANTA FÉ,PREFEITO,25,WANDERSON FURTADO,DEM,PSB,09/11/1984,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,AGENTE ADMINISTRATIVO,NÃO ELEITO,WANDERSON RAMALHO LACERDA
150001074173,2020,PB,20419,ITAPORANGA,PREFEITO,23,PAULINHO DE ZIÉ,CIDADANIA,PMDB,12/02/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,PAULO ROBSON PINTO DA SILVA
150000749521,2020,PB,19429,SÃO DOMINGOS DE POMBAL,PREFEITO,23,LEONARDO,CIDADANIA,PR,17/04/1981,39,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,BANCÁRIO E ECONOMIÁRIO,NÃO ELEITO,LEONARDO ALVES DA NÓBREGA
150001061243,2020,PB,22071,SAPÉ,PREFEITO,13,PROFESSOR MIGUEL ,PT,PSB,25/04/1978,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,EDIVALDO MIGUEL ALVES
150001025702,2020,PB,19852,CATINGUEIRA,PREFEITO,25,SUÉLIO,DEM,PMDB,20/09/1976,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,SUELIO FELIX DE ALENCAR
150000729173,2020,PB,21059,NOVA OLINDA,PREFEITO,23,DEUSELEITE,CIDADANIA,PSDB,26/03/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,MANOEL VIRGOLINO DE ARAUJO
150001235680,2020,PB,22250,SOUSA,PREFEITO,28,VALDECI FILHO,PRTB,PSB,30/01/1971,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,ADVOGADO,NÃO ELEITO,VALDECI RODRIGUES DE ARAUJO FILHO
150001269493,2020,PB,19607,CASSERENGUE,PREFEITO,22,VAN DE GALEGA,PL,PSDB,08/07/1970,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,MECÂNICO DE MANUTENÇÃO,ELEITO,ANTONIO JUDIVAN DE SOUSA
150000862785,2020,PB,20133,DIAMANTE,PREFEITO,10,CARMELITA,REPUBLICANOS,PSDB,25/04/1953,67,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO CIVIL APOSENTADO,NÃO ELEITO,CARMELITA DE LUCENA MANGUEIRA
150000765829,2020,PB,20532,JUAREZ TÁVORA,PREFEITO,23,ALEX MARTINS,CIDADANIA,PSD,02/10/1986,34,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENFERMEIRO,NÃO ELEITO,ALEX GONÇALVES MATINS
150001039839,2020,PB,19950,CONGO,PREFEITO,40,DR ROMUALDO,PSB,PDT,06/02/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,ELEITO,ROMUALDO ANTONIO QUIRINO DE SOUSA
150001186998,2020,PB,20710,LIVRAMENTO,PREFEITO,10,ANCHIETA ANASTACIO,REPUBLICANOS,PR,24/11/1968,52,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,#NULO#,JOSÉ DE ANCHIETA ANASTACIO RODRIGUES DE LIMA
150000815306,2020,PB,22373,TRIUNFO,PREFEITO,11,ESPEDITO FILHO,PP,PTB,02/03/1992,28,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENGENHEIRO,ELEITO,ESPEDITO CEZARIO DE FREITAS FILHO
150001029107,2020,PB,20311,GURJÃO,PREFEITO,11,DR. MARINHO,PP,PSC,25/01/1947,73,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,MÉDICO,#NULO#,JOSE HERCULANO MARINHO IRMÃO
150001075040,2020,PB,20419,ITAPORANGA,PREFEITO,25,DIVALDO DANTAS,DEM,PMDB,26/10/1966,54,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,DIVALDO DANTAS
150001178081,2020,PB,21334,PILÕES,PREFEITO,11,SOCORRO BRILHANTE,PP,PSB,16/04/1961,59,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,MARIA DO SOCORRO SANTOS BRILHANTE
150001274608,2020,PB,21113,OLIVEDOS,PREFEITO,15,JAQUELINE,MDB,PSD,12/07/1990,30,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NUTRICIONISTA E ASSEMELHADOS,NÃO ELEITO,JAQUELINE BORGES COSTA
150000765022,2020,PB,19046,SÃO JOSÉ DOS RAMOS,PREFEITO,12,MATHEUS AMORIM,PDT,PMDB,10/02/1991,29,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,ELEITO,MATHEUS AMORIM MARANHAO E SILVA
150000978256,2020,PB,20494,JERICÓ,PREFEITO,23,KADSON MONTEIRO,CIDADANIA,PP,06/04/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,KADSON VALBERTO LOPES MONTEIRO
150000654838,2020,PB,20311,GURJÃO,PREFEITO,36,AILDO BRITO,PTC,PSC,24/06/1992,28,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,AGRICULTOR,NÃO ELEITO,AILDO JOSE BRITO GOMES
150000939814,2020,PB,20176,DUAS ESTRADAS,PREFEITO,13,SILVINHO,PT,PR,09/09/1956,64,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PRODUTOR AGROPECUÁRIO,NÃO ELEITO,SEVERINO RAMOS DA SILVA
150000726227,2020,PB,21350,PILÕEZINHOS,PREFEITO,45,MARCELO DO SINDICATO,PSDB,PSDB,04/10/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,MARCELO MATIAS CAMELO
150001156863,2020,PB,21474,PRINCESA ISABEL,PREFEITO,23,RICARDO PEREIRA,CIDADANIA,PSB,12/03/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,EMPRESÁRIO,ELEITO,RICARDO PEREIRA DO NASCIMENTO
150000792100,2020,PB,20451,ITATUBA,PREFEITO,20,JOSMAR,PSC,PSB,11/09/1964,56,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,AGRICULTOR,ELEITO,JOSMAR LACERDA MARTINS
